ID,year,heartbeat,income,indoor_time_hours,body_weight,age,screen_time_hours,gender,has_office_job,medical_expenses
2023_0001,2023,63.32789330784253,13754.932081987665,65.49745250787831,39.37234615333268,39.00939708823508,36.38398878820188,male,0,334.8725460902751
2023_0002,2023,79.02337024924303,5819.180263418275,65.98981222602731,72.62263577284521,39.323661236178,40.35779960777993,female,0,426.2389054546073
2023_0003,2023,80.4830246593978,8733.446191114048,65.69315750941126,45.55825069640208,47.73156584396941,43.222089887261724,male,0,369.1673262753616
2023_0004,2023,77.04223655433395,5129.347770295185,38.698666433414914,38.03607950216563,34.11745712452977,53.04096392165449,female,0,1.0565406146754943
2023_0005,2023,53.994499512541054,91892.13722910902,63.14493601810279,30.216982639469183,36.113786741804674,50.11025580407866,female,0,108.03983481513251
2023_0006,2023,76.12619031798921,22510.549598958685,51.360535283375455,57.05406196794266,43.86020984992558,63.25576142928496,male,0,2.4565305280325322
2023_0007,2023,72.59041968593492,220274.1221186268,81.26335702215677,40.49967280476222,25.3708101993377,51.743380738464715,female,0,2.588943817317628
2023_0008,2023,50.78765614720409,55870.3839268169,80.860829917212,36.086479329245805,43.01320145814982,49.242949245623606,male,0,2.783613767751498
2023_0009,2023,71.82986171198313,694696.7079677351,78.51938332455587,59.3629921400906,31.635328293594515,41.93769634527426,male,1,4.629736708192122
2023_0010,2023,77.87989290020776,25719.067845150716,62.61532562661112,50.49718831405654,49.363280650476035,34.625370181532894,female,0,85.94864785994551
2023_0011,2023,65.69900699020755,14214.215584724247,54.919850633963016,50.33952933209529,46.27209990176758,39.30106558146856,male,0,5.34547281568166
2023_0012,2023,79.64817907545125,119132.15208521092,63.42418998724395,56.197504230593616,43.34962905332005,38.001613372380724,male,1,122.57829883950556
2023_0013,2023,65.41828071291232,10.866259326482966,84.42641906426033,45.5919013688672,24.71434392796888,19.390931820681942,female,0,1.6466616566387202
2023_0014,2023,71.14041081113203,1508297.7118916982,58.078026134800396,46.32037075680703,39.76501209431006,34.913682174258284,male,0,13.839128796798486
2023_0015,2023,66.67148873332452,824.9268428227726,41.44404645613936,47.363962656288734,29.015561730253083,61.02209761365973,male,0,1.1024114415633262
2023_0016,2023,51.980138468739135,66581.52722397684,75.30165508485393,48.24885195901482,40.43099233119997,48.68600212958993,female,0,11.807678025521156
2023_0017,2023,111.3555690356411,90721.36575158536,85.00503113617893,66.94452751305546,16.024050434333716,41.23476144654904,female,1,1.5353371521260333
2023_0018,2023,77.54217968987892,229536.97389641748,81.59215687166522,44.5641486202585,25.37626899356382,48.98479822140021,female,0,2.4320876408783647
2023_0019,2023,64.14622548326533,21394.0780753014,75.38348004249329,35.831967341696384,52.70222642449028,25.465954742706256,female,0,11.473040742794833
2023_0020,2023,64.54905344097712,42462.83443933254,77.0151967723478,42.557082968959655,44.494222291825665,47.82097716462424,female,0,6.795427775001477
2023_0021,2023,71.09487394713176,15853.820426141898,65.52934074053542,51.53780818734997,37.25830336672853,57.77492263147483,male,0,340.78439343663484
2023_0022,2023,56.20378604259668,6598.754954419338,44.23704376508337,26.134720416151545,31.70347933991091,43.788840529106196,male,0,1.2122765037074439
2023_0023,2023,70.72676436536969,152353.88505257192,65.27881041500014,26.19247804628039,29.946618284953196,27.280104737514318,male,0,297.37679358610814
2023_0024,2023,54.19267563139235,103908.0801660112,71.21572772419417,53.18276121392324,42.80355910843614,40.86059465223303,female,0,54.122500223014555
2023_0025,2023,66.79465783154834,575404.0219708562,63.6472994343375,59.20122816851328,37.360240580980616,57.7926199498312,female,0,137.17397353085474
2023_0026,2023,55.814285001431415,20302.731351732615,63.19163881260385,31.347999649805264,56.28193830500594,47.58629656897669,female,0,110.08469234971841
2023_0027,2023,81.31916017673285,13015.675392187532,60.35881960981678,57.00459270832895,37.3505151626964,30.816899052064336,female,1,31.936514169617574
2023_0028,2023,83.9572261361821,12945.54548852191,54.98261256727974,40.00454887082985,41.38779212736778,68.67629179183871,male,0,5.439841911176
2023_0029,2023,68.09225894284555,1141.2056803740747,83.3814851476607,41.391698877583764,26.901080284765733,32.46191483754867,female,0,1.8846648374038892
2023_0030,2023,69.57406485401168,92296.83463956356,83.74346369880142,47.05531008756416,37.18940075597683,42.570754183867855,male,0,1.7905091128510948
2023_0031,2023,72.38620138918677,90.58411790546899,69.97352868753896,43.07129770989251,40.971683964730545,34.62613999347796,female,1,98.24850162530007
2023_0032,2023,61.52998241478952,30976.60515628316,67.81523605092927,32.92782499507599,37.068415030756,34.63997985086399,male,0,262.434099240279
2023_0033,2023,97.11212118704347,41870.27306865701,60.19141942962981,52.98748827078775,34.33885837892194,40.47848884264844,male,1,29.814653474938073
2023_0034,2023,69.44136265947505,51038.88321058402,71.42574849939454,42.5462440210584,44.07236535240938,51.36150159846078,male,0,49.58805608525477
2023_0035,2023,70.95970178646294,1377618.9208343423,87.596491716142,44.740448943158285,54.36338104842551,57.905314452196016,male,1,1.279219338404066
2023_0036,2023,94.57137916657081,2.3498690223818652,54.70769220055307,63.896476747891846,40.65114339678136,41.1383182796754,male,1,5.059410628831783
2023_0037,2023,71.1655880354969,10787.882838217029,69.63883299702394,39.824390268889665,52.25330469756611,34.89856445815076,male,0,113.43727035064539
2023_0038,2023,80.33761998198699,135845.76786544084,70.3902224264504,39.781823939331545,47.02223979896301,49.78639316659808,female,0,80.84227223936993
2023_0039,2023,60.94768881061657,189177.7016635167,70.27606514889257,46.82658790229901,51.65437728042518,50.07963578929187,female,0,85.73404460613538
2023_0040,2023,45.07931279864329,294430.9373064067,81.42817667848469,42.710917239325006,34.696703567300155,47.4037633555345,male,0,2.528180818418829
2023_0041,2023,57.532292481948446,142893.85868247505,85.36018212171153,52.37476812905813,38.728655775206136,47.757398129067326,female,0,1.4862408313180633
2023_0042,2023,56.52934961131443,21034.047428977487,62.665163221273374,34.665774621993336,38.770236556645706,43.87433553656319,male,0,88.45553532061419
2023_0043,2023,99.86708877779974,121983.23545030456,76.73173672156358,42.02613402936526,44.6682351380054,45.98150854555881,female,1,7.352203027890797
2023_0044,2023,40.33263411604682,275176.3840895422,65.8423370572606,40.90212436201392,48.73205235034076,43.18348871376429,male,0,396.43020585729926
2023_0045,2023,63.01643539927378,190321.9160228785,58.67884707060304,44.60236172935013,42.051812473030026,55.70243727037122,female,0,17.201558668925443
2023_0046,2023,81.75795473577254,7065.666973220298,67.70814156881015,31.592440559024794,49.575832839532396,67.28459500705877,male,0,281.81476685777375
2023_0047,2023,67.57212462833635,14743.108871525268,71.71499528500247,30.122464382997407,35.16105191541646,46.79653151707193,female,0,44.701184493300815
2023_0048,2023,76.46316816176424,8969.122266102862,67.16928685416985,45.82297782337985,49.66262930452024,44.93427752028639,female,0,373.81087959930187
2023_0049,2023,51.082016664489124,285565.8434726103,56.188187905138825,36.42219432685038,50.96825251628053,47.55861365690068,male,0,7.435382318182733
2023_0050,2023,51.480104867936774,56594.729436480404,60.364393601443226,29.474882829930802,47.581738422705875,38.42078199016708,female,0,31.976459773130532
2023_0051,2023,106.87242457845234,23293.91864408935,65.44092579825343,65.65341292314062,40.543039532646944,52.6497837110482,female,1,324.56960098440595
2023_0052,2023,68.51215365757253,9853.261205724475,56.575560450692954,37.68205327072908,47.940366557373714,49.41176409081129,male,0,8.457046506861554
2023_0053,2023,93.53274362209144,4268.767635409746,73.13539581605669,67.49811603865358,30.25101530296272,40.795297919573095,male,1,24.74813171740449
2023_0054,2023,56.318471718930034,124728.3114627647,69.18112096293078,44.28470791109427,42.785606266245686,54.020668190424786,female,0,140.12011233014545
2023_0055,2023,68.50781728950231,4719.576366189171,74.79517600887196,46.947588620553034,43.808109873019475,45.18989768345387,male,0,13.856438524120192
2023_0056,2023,56.040624316599036,69010.98339052412,56.42377651839369,41.88500253903147,27.491548211853633,35.29943361525625,female,0,8.05465350850641
2023_0057,2023,79.3687044890565,17087.414055590143,59.22521313771207,17.448377554543033,45.5505883719246,48.5160444542296,female,0,20.44012743693957
2023_0058,2023,119.77830709868171,8014.699087423963,85.54569451931238,44.632135089462956,26.69932455592503,47.36992503399326,male,1,1.467778451197291
2023_0059,2023,72.33941053665329,210.48678219867588,63.3550413592708,42.74290540281275,36.51653783792659,54.60418146110625,female,0,119.40248343138127
2023_0060,2023,61.150536145384564,28351.913967822813,65.30131029251633,47.64729137292704,41.19800720235575,53.315469500748485,female,0,302.24864305321177
2023_0061,2023,67.16341669505341,35715.05765138543,68.2489627860435,38.10325977611879,31.88532878982561,43.90773669371238,female,1,217.29372288854861
2023_0062,2023,50.65535885457659,508933.5874796605,76.33030818721643,43.46398292139539,41.62636592658938,40.279130635864696,male,0,8.404354799302169
2023_0063,2023,108.04861831027137,28318.60495041403,81.71808680715029,44.77735912785968,39.86623547426657,45.01743750057799,male,1,2.36907598647514
2023_0064,2023,57.20808156728927,8794.963784411782,76.13208100588848,46.34620165089654,32.589981790018,48.633088796686565,female,0,9.002479145364761
2023_0065,2023,88.79165118313487,78694.31790938212,70.26567611357548,55.80599214300175,44.885424332831555,49.837543777650495,male,1,86.27156037196727
2023_0066,2023,74.05325974579178,2063.862438435326,56.27564022510998,51.435016024295734,33.150793401904615,48.01412208136118,male,0,7.681001943166163
2023_0067,2023,82.32289799361793,874771.0780254648,84.25213077759254,54.668229301875186,63.702623491094286,44.09238056528231,female,0,1.6778278325335003
2023_0068,2023,65.50413078836162,348149.5715659255,73.56308976955518,48.58989899274029,39.70411697846065,54.96817020023224,male,0,21.08896673150393
2023_0069,2023,63.45333130333965,136469.4544986171,60.4334101860761,52.603935889705745,29.075345608649773,38.256981059067236,female,0,32.82695576556217
2023_0070,2023,93.21621028510684,551327.1777271244,84.23818846944411,52.496575240761615,29.346738920200146,69.79403452154823,female,1,1.6820276496988864
2023_0071,2023,61.22362183360783,41723.31686113765,59.64391084740905,72.23117411267145,52.28728045162999,52.63070380153759,female,0,23.688744032831092
2023_0072,2023,61.761807967070446,244632.80043814168,79.10703403188656,31.81180903505119,36.70439198631827,33.7251459682999,female,0,4.06027213624867
2023_0073,2023,71.61880117533873,45527.29948854249,79.78284589384491,38.722442220906785,27.148724283622016,46.85229330936416,male,0,3.442679181208839
